experiment_id,task_id,pattern,repeat_index,pattern_category,agent_count,stop_reason,duration_sec,total_tokens_in,total_tokens_out,total_tokens,turn_count,agent_turn_count,terminated_by,error,quality_score,converged_at
exp07,biz_easy,solo,0,S,1,Text 'TERMINATE' mentioned,18.62,90,576,666,2,1,keyword,,,
exp07,biz_easy,solo,1,S,1,Text 'TERMINATE' mentioned,19.43,90,603,693,2,1,keyword,,,
exp07,biz_easy,solo,2,S,1,Text 'TERMINATE' mentioned,21.24,90,782,872,2,1,keyword,,,
exp07,biz_med,solo,0,S,1,Text 'TERMINATE' mentioned,27.14,93,1227,1320,2,1,keyword,,,
exp07,biz_med,solo,1,S,1,Text 'TERMINATE' mentioned,24.55,93,923,1016,2,1,keyword,,,
exp07,biz_med,solo,2,S,1,Text 'TERMINATE' mentioned,26.71,93,1216,1309,2,1,keyword,,,
exp07,biz_hard,solo,0,S,1,Text 'TERMINATE' mentioned,59.45,110,4185,4295,2,1,keyword,,,
exp07,biz_hard,solo,1,S,1,Text 'TERMINATE' mentioned,58.17,110,4329,4439,2,1,keyword,,,
exp07,biz_hard,solo,2,S,1,Text 'TERMINATE' mentioned,49.64,110,3635,3745,2,1,keyword,,,
exp07,sci_easy,swm3,0,B2,3,Text 'TERMINATE' mentioned,32.27,626,678,1304,5,4,keyword,,,
exp07,sci_easy,swm3,1,B2,3,"Maximum number of messages 10 reached, current message count: 10",149.12,15910,4672,20582,10,9,max_messages,,,
exp07,sci_easy,swm3,2,B2,3,Text 'TERMINATE' mentioned,32.84,626,659,1285,5,4,keyword,,,
exp07,sci_med,swm3,0,B2,3,Text 'TERMINATE' mentioned,142.65,3465,4565,8030,23,22,keyword,,,
exp07,sci_med,swm3,1,B2,3,"Maximum number of messages 10 reached, current message count: 10",152.47,4564,4189,8753,26,25,max_messages,,,
exp07,sci_med,swm3,2,B2,3,Text 'TERMINATE' mentioned,36.7,636,1309,1945,5,4,keyword,,,
exp07,sci_hard,swm3,0,B2,3,Text 'TERMINATE' mentioned,153.21,4902,8505,13407,13,12,keyword,,,
exp07,sci_hard,swm3,1,B2,3,Text 'TERMINATE' mentioned,153.87,2538,8014,10552,17,16,keyword,,,
exp07,sci_hard,swm3,2,B2,3,"Maximum number of messages 10 reached, current message count: 10",220.73,4350,11562,15912,28,27,max_messages,,,
exp07,cs_easy,swm3,0,B2,3,"Maximum number of messages 10 reached, current message count: 10",154.04,9466,4474,13940,22,21,max_messages,,,
exp07,cs_easy,swm3,1,B2,3,Text 'TERMINATE' mentioned,35.73,622,1364,1986,5,4,keyword,,,
exp07,cs_easy,swm3,2,B2,3,"Maximum number of messages 10 reached, current message count: 10",146.01,4071,3917,7988,28,27,max_messages,,,
exp07,cs_med,swm3,0,B2,3,Text 'TERMINATE' mentioned,38.14,640,1589,2229,5,4,keyword,,,
exp07,cs_med,swm3,1,B2,3,Text 'TERMINATE' mentioned,42.95,640,2132,2772,5,4,keyword,,,
exp07,cs_med,swm3,2,B2,3,Text 'TERMINATE' mentioned,38.94,640,1369,2009,5,4,keyword,,,
exp07,cs_hard,swm3,0,B2,3,Text 'TERMINATE' mentioned,255.42,3729,20981,24710,23,22,keyword,,,
exp07,cs_hard,swm3,1,B2,3,Text 'TERMINATE' mentioned,303.75,3729,25773,29502,23,22,keyword,,,
exp07,cs_hard,swm3,2,B2,3,Text 'TERMINATE' mentioned,164.35,1583,15775,17358,11,10,keyword,,,
exp07,hist_easy,swm3,0,B2,3,"Maximum number of messages 10 reached, current message count: 10",155.94,16216,3425,19641,10,9,max_messages,,,
exp07,hist_easy,swm3,1,B2,3,"Maximum number of messages 10 reached, current message count: 10",158.85,17951,3989,21940,10,9,max_messages,,,
exp07,hist_easy,swm3,2,B2,3,Text 'TERMINATE' mentioned,36.12,612,686,1298,5,4,keyword,,,
exp07,hist_med,swm3,0,B2,3,Text 'TERMINATE' mentioned,39.87,638,1068,1706,5,4,keyword,,,
exp07,hist_med,swm3,1,B2,3,Text 'TERMINATE' mentioned,38.16,638,854,1492,5,4,keyword,,,
exp07,hist_med,swm3,2,B2,3,Text 'TERMINATE' mentioned,37.1,638,1115,1753,5,4,keyword,,,
exp07,hist_hard,swm3,0,B2,3,Text 'TERMINATE' mentioned,54.34,692,2802,3494,5,4,keyword,,,
exp07,hist_hard,swm3,1,B2,3,Text 'TERMINATE' mentioned,59.36,692,3232,3924,5,4,keyword,,,
exp07,hist_hard,swm3,2,B2,3,Text 'TERMINATE' mentioned,69.93,692,4471,5163,5,4,keyword,,,
exp07,eng_easy,swm3,0,B2,3,"Maximum number of messages 10 reached, current message count: 10",164.03,4071,3245,7316,28,27,max_messages,,,
exp07,eng_easy,swm3,1,B2,3,"Maximum number of messages 10 reached, current message count: 10",155.56,4071,3134,7205,28,27,max_messages,,,
exp07,eng_easy,swm3,2,B2,3,"Maximum number of messages 10 reached, current message count: 10",162.85,4071,3271,7342,28,27,max_messages,,,
exp07,eng_med,swm3,0,B2,3,Text 'TERMINATE' mentioned,50.09,646,2517,3163,5,4,keyword,,,
exp07,eng_med,swm3,1,B2,3,Text 'TERMINATE' mentioned,77.13,1471,3263,4734,11,10,keyword,,,
exp07,eng_med,swm3,2,B2,3,Text 'TERMINATE' mentioned,89.9,1471,3010,4481,11,10,keyword,,,
exp07,eng_hard,swm3,0,B2,3,Text 'TERMINATE' mentioned,65.2,696,4368,5064,5,4,keyword,,,
exp07,eng_hard,swm3,1,B2,3,Text 'TERMINATE' mentioned,69.0,696,4053,4749,5,4,keyword,,,
exp07,eng_hard,swm3,2,B2,3,Text 'TERMINATE' mentioned,70.14,696,4167,4863,5,4,keyword,,,
exp07,biz_easy,swm3,0,B2,3,Text 'TERMINATE' mentioned,35.56,656,992,1648,5,4,keyword,,,
exp07,biz_easy,swm3,1,B2,3,Text 'TERMINATE' mentioned,38.17,656,1233,1889,5,4,keyword,,,
exp07,biz_easy,swm3,2,B2,3,Text 'TERMINATE' mentioned,40.12,656,1039,1695,5,4,keyword,,,
exp07,biz_med,swm3,0,B2,3,Text 'TERMINATE' mentioned,53.47,662,2806,3468,5,4,keyword,,,
exp07,biz_med,swm3,1,B2,3,Text 'TERMINATE' mentioned,58.1,662,3635,4297,5,4,keyword,,,
exp07,biz_med,swm3,2,B2,3,Text 'TERMINATE' mentioned,43.31,662,1839,2501,5,4,keyword,,,
exp07,biz_hard,swm3,0,B2,3,Text 'TERMINATE' mentioned,117.8,696,10112,10808,5,4,keyword,,,
exp07,biz_hard,swm3,1,B2,3,Text 'TERMINATE' mentioned,64.78,696,3506,4202,5,4,keyword,,,
exp07,biz_hard,swm3,2,B2,3,Text 'TERMINATE' mentioned,80.78,696,6135,6831,5,4,keyword,,,
exp07,sci_easy,refl2,0,C,2,Text 'APPROVED' mentioned,39.73,546,897,1443,3,2,keyword,,,
exp07,sci_easy,refl2,1,C,2,Text 'APPROVED' mentioned,38.76,566,841,1407,3,2,keyword,,,
exp07,sci_easy,refl2,2,C,2,Text 'APPROVED' mentioned,37.22,575,807,1382,3,2,keyword,,,
exp07,sci_med,refl2,0,C,2,Text 'APPROVED' mentioned,41.45,888,1382,2270,3,2,keyword,,,
exp07,sci_med,refl2,1,C,2,Text 'APPROVED' mentioned,41.05,882,1355,2237,3,2,keyword,,,
exp07,sci_med,refl2,2,C,2,Text 'APPROVED' mentioned,40.21,921,1346,2267,3,2,keyword,,,
exp07,sci_hard,refl2,0,C,2,Text 'APPROVED' mentioned,114.99,105,9052,9157,3,2,keyword,,,
exp07,sci_hard,refl2,1,C,2,Text 'APPROVED' mentioned,106.91,105,8443,8548,3,2,keyword,,,
exp07,sci_hard,refl2,2,C,2,Text 'APPROVED' mentioned,115.77,105,9454,9559,3,2,keyword,,,
exp07,cs_easy,refl2,0,C,2,Text 'APPROVED' mentioned,40.51,1018,1534,2552,3,2,keyword,,,
exp07,cs_easy,refl2,1,C,2,Text 'APPROVED' mentioned,41.21,1103,1584,2687,3,2,keyword,,,
exp07,cs_easy,refl2,2,C,2,Text 'APPROVED' mentioned,39.75,986,1306,2292,3,2,keyword,,,
exp07,cs_med,refl2,0,C,2,Text 'APPROVED' mentioned,46.0,1592,1871,3463,3,2,keyword,,,
exp07,cs_med,refl2,1,C,2,Text 'APPROVED' mentioned,58.98,2379,3390,5769,3,2,keyword,,,
exp07,cs_med,refl2,2,C,2,Text 'APPROVED' mentioned,51.4,1875,2521,4396,3,2,keyword,,,
exp07,cs_hard,refl2,0,C,2,Text 'APPROVED' mentioned,157.63,114,20841,20955,3,2,keyword,,,
exp07,cs_hard,refl2,1,C,2,Text 'APPROVED' mentioned,145.6,114,18560,18674,3,2,keyword,,,
exp07,cs_hard,refl2,2,C,2,Text 'APPROVED' mentioned,189.64,114,26903,27017,3,2,keyword,,,
exp07,hist_easy,refl2,0,C,2,Text 'APPROVED' mentioned,36.1,500,864,1364,3,2,keyword,,,
exp07,hist_easy,refl2,1,C,2,Text 'APPROVED' mentioned,34.48,510,803,1313,3,2,keyword,,,
exp07,hist_easy,refl2,2,C,2,Text 'APPROVED' mentioned,36.53,502,858,1360,3,2,keyword,,,
exp07,hist_med,refl2,0,C,2,Text 'APPROVED' mentioned,42.7,908,1098,2006,3,2,keyword,,,
exp07,hist_med,refl2,1,C,2,Text 'APPROVED' mentioned,44.97,1138,1421,2559,3,2,keyword,,,
exp07,hist_med,refl2,2,C,2,Text 'APPROVED' mentioned,44.28,867,1422,2289,3,2,keyword,,,
exp07,hist_hard,refl2,0,C,2,Text 'APPROVED' mentioned,84.07,3980,4861,8841,3,2,keyword,,,
exp07,hist_hard,refl2,1,C,2,Text 'APPROVED' mentioned,101.68,3418,6573,9991,3,2,keyword,,,
exp07,hist_hard,refl2,2,C,2,Text 'APPROVED' mentioned,81.8,3055,4785,7840,3,2,keyword,,,
exp07,eng_easy,refl2,0,C,2,Text 'APPROVED' mentioned,37.02,559,841,1400,3,2,keyword,,,
exp07,eng_easy,refl2,1,C,2,Text 'APPROVED' mentioned,37.7,564,915,1479,3,2,keyword,,,
exp07,eng_easy,refl2,2,C,2,Text 'APPROVED' mentioned,37.67,560,797,1357,3,2,keyword,,,
exp07,eng_med,refl2,0,C,2,Text 'APPROVED' mentioned,62.75,2553,3164,5717,3,2,keyword,,,
exp07,eng_med,refl2,1,C,2,Text 'APPROVED' mentioned,67.85,3654,4076,7730,3,2,keyword,,,
exp07,eng_med,refl2,2,C,2,Text 'APPROVED' mentioned,66.08,2636,3743,6379,3,2,keyword,,,
exp07,eng_hard,refl2,0,C,2,Text 'APPROVED' mentioned,94.6,111,6682,6793,3,2,keyword,,,
exp07,eng_hard,refl2,1,C,2,Text 'APPROVED' mentioned,119.36,111,8809,8920,3,2,keyword,,,
exp07,eng_hard,refl2,2,C,2,Text 'APPROVED' mentioned,182.24,111,16340,16451,3,2,keyword,,,
exp07,biz_easy,refl2,0,C,2,Text 'APPROVED' mentioned,46.65,1385,1906,3291,3,2,keyword,,,
exp07,biz_easy,refl2,1,C,2,Text 'APPROVED' mentioned,45.09,1447,1789,3236,3,2,keyword,,,
exp07,biz_easy,refl2,2,C,2,Text 'APPROVED' mentioned,47.5,1482,2043,3525,3,2,keyword,,,
exp07,biz_med,refl2,0,C,2,Text 'APPROVED' mentioned,137.33,4334,7148,11482,5,4,keyword,,,
exp07,biz_med,refl2,1,C,2,Text 'APPROVED' mentioned,70.05,2844,3756,6600,3,2,keyword,,,
exp07,biz_med,refl2,2,C,2,Text 'APPROVED' mentioned,59.02,2216,2754,4970,3,2,keyword,,,
exp07,biz_hard,refl2,0,C,2,Text 'APPROVED' mentioned,171.19,111,14819,14930,3,2,keyword,,,
exp07,biz_hard,refl2,1,C,2,Text 'APPROVED' mentioned,104.87,111,7844,7955,3,2,keyword,,,
exp07,biz_hard,refl2,2,C,2,Text 'APPROVED' mentioned,176.33,111,14035,14146,3,2,keyword,,,
exp07,sci_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,102.52,1662,1634,3296,4,3,keyword,,,
exp07,sci_easy,sel3,1,B1,3,Text 'TERMINATE' mentioned,65.49,563,935,1498,3,2,keyword,,,
exp07,sci_easy,sel3,2,B1,3,Text 'TERMINATE' mentioned,64.06,561,865,1426,3,2,keyword,,,
exp07,sci_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,129.39,4179,4626,8805,4,3,keyword,,,
exp07,sci_med,sel3,1,B1,3,Text 'TERMINATE' mentioned,114.53,2947,3304,6251,4,3,keyword,,,
exp07,sci_med,sel3,2,B1,3,Text 'TERMINATE' mentioned,118.11,3469,3809,7278,4,3,keyword,,,
exp07,sci_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,311.51,93,23929,24022,4,3,keyword,,,
exp07,sci_hard,sel3,1,B1,3,Text 'TERMINATE' mentioned,221.69,93,16227,16320,4,3,keyword,,,
exp07,sci_hard,sel3,2,B1,3,Text 'TERMINATE' mentioned,216.53,93,14180,14273,4,3,keyword,,,
exp07,cs_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,115.38,3217,3495,6712,4,3,keyword,,,
exp07,cs_easy,sel3,1,B1,3,Text 'TERMINATE' mentioned,121.13,4474,4610,9084,4,3,keyword,,,
exp07,cs_easy,sel3,2,B1,3,Text 'TERMINATE' mentioned,107.51,2673,2690,5363,4,3,keyword,,,
exp07,cs_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,157.04,1715,8494,10209,4,3,keyword,,,
exp07,cs_med,sel3,1,B1,3,Text 'TERMINATE' mentioned,137.91,1718,6766,8484,4,3,keyword,,,
exp07,cs_med,sel3,2,B1,3,Text 'TERMINATE' mentioned,134.13,1976,7957,9933,4,3,keyword,,,
exp07,cs_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,306.51,102,35381,35483,4,3,keyword,,,
exp07,cs_hard,sel3,1,B1,3,Text 'TERMINATE' mentioned,290.02,102,34585,34687,4,3,keyword,,,
exp07,cs_hard,sel3,2,B1,3,Text 'TERMINATE' mentioned,247.34,102,28092,28194,4,3,keyword,,,
exp07,hist_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,66.3,500,897,1397,3,2,keyword,,,
exp07,hist_easy,sel3,1,B1,3,Text 'TERMINATE' mentioned,66.03,492,798,1290,3,2,keyword,,,
exp07,hist_easy,sel3,2,B1,3,Text 'TERMINATE' mentioned,67.6,502,910,1412,3,2,keyword,,,
exp07,hist_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,77.04,1091,1850,2941,3,2,keyword,,,
exp07,hist_med,sel3,1,B1,3,Text 'TERMINATE' mentioned,73.46,847,1454,2301,3,2,keyword,,,
exp07,hist_med,sel3,2,B1,3,Text 'TERMINATE' mentioned,71.0,725,1234,1959,3,2,keyword,,,
exp07,hist_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,198.73,3848,9252,13100,4,3,keyword,,,
exp07,hist_hard,sel3,1,B1,3,Text 'TERMINATE' mentioned,196.04,2964,10944,13908,4,3,keyword,,,
exp07,hist_hard,sel3,2,B1,3,Text 'TERMINATE' mentioned,118.92,3841,6655,10496,3,2,keyword,,,
exp07,eng_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,67.13,614,875,1489,3,2,keyword,,,
exp07,eng_easy,sel3,1,B1,3,Text 'TERMINATE' mentioned,99.87,1587,1736,3323,4,3,keyword,,,
exp07,eng_easy,sel3,2,B1,3,Text 'TERMINATE' mentioned,98.54,1705,2125,3830,4,3,keyword,,,
exp07,eng_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,98.41,3052,4066,7118,3,2,keyword,,,
exp07,eng_med,sel3,1,B1,3,Text 'TERMINATE' mentioned,161.04,2367,8240,10607,4,3,keyword,,,
exp07,eng_med,sel3,2,B1,3,Text 'TERMINATE' mentioned,159.48,2846,8082,10928,4,3,keyword,,,
exp07,eng_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,260.63,99,19105,19204,4,3,keyword,,,
exp07,eng_hard,sel3,1,B1,3,Text 'TERMINATE' mentioned,216.89,99,14868,14967,4,3,keyword,,,
exp07,eng_hard,sel3,2,B1,3,Text 'TERMINATE' mentioned,256.35,99,18948,19047,4,3,keyword,,,
exp07,biz_easy,sel3,0,B1,3,Text 'TERMINATE' mentioned,54.96,1556,2026,3582,3,2,keyword,,,
exp07,biz_easy,sel3,1,B1,3,Text 'TERMINATE' mentioned,59.81,1544,2324,3868,3,2,keyword,,,
exp07,biz_easy,sel3,2,B1,3,Text 'TERMINATE' mentioned,50.4,1258,1637,2895,3,2,keyword,,,
exp07,biz_med,sel3,0,B1,3,Text 'TERMINATE' mentioned,100.95,2319,4072,6391,3,2,keyword,,,
exp07,biz_med,sel3,1,B1,3,Text 'TERMINATE' mentioned,93.44,2761,4313,7074,3,2,keyword,,,
exp07,biz_med,sel3,2,B1,3,Text 'TERMINATE' mentioned,75.61,2043,2794,4837,3,2,keyword,,,
exp07,biz_hard,sel3,0,B1,3,Text 'TERMINATE' mentioned,308.67,98,29508,29606,3,2,keyword,,,
exp07,biz_hard,sel3,1,B1,3,Text 'TERMINATE' mentioned,154.9,98,8968,9066,3,2,keyword,,,
exp07,biz_hard,sel3,2,B1,3,Text 'TERMINATE' mentioned,227.95,101,17002,17103,4,3,keyword,,,
exp07,sci_easy,debate3,0,C,3,Text 'VERDICT' mentioned,117.12,5687,6998,12685,6,5,keyword,,,
exp07,sci_easy,debate3,1,C,3,Text 'VERDICT' mentioned,119.96,6324,6067,12391,6,5,keyword,,,
exp07,sci_easy,debate3,2,C,3,Text 'VERDICT' mentioned,67.82,3306,3598,6904,5,4,keyword,,,
exp07,sci_med,debate3,0,C,3,Text 'VERDICT' mentioned,200.79,3525,13139,16664,6,5,keyword,,,
exp07,sci_med,debate3,1,C,3,Text 'VERDICT' mentioned,177.49,7612,11229,18841,6,5,keyword,,,
exp07,sci_med,debate3,2,C,3,Text 'VERDICT' mentioned,208.08,6949,12680,19629,6,5,keyword,,,
exp07,sci_hard,debate3,0,C,3,Text 'VERDICT' mentioned,144.08,213,12614,12827,3,2,keyword,,,
exp07,sci_hard,debate3,1,C,3,Text 'VERDICT' mentioned,124.96,3711,11310,15021,3,2,keyword,,,
exp07,sci_hard,debate3,2,C,3,Text 'VERDICT' mentioned,341.74,3883,27457,31340,6,5,keyword,,,
exp07,cs_easy,debate3,0,C,3,Text 'VERDICT' mentioned,96.48,5949,5263,11212,6,5,keyword,,,
exp07,cs_easy,debate3,1,C,3,Text 'VERDICT' mentioned,117.67,6692,6036,12728,6,5,keyword,,,
exp07,cs_easy,debate3,2,C,3,Text 'VERDICT' mentioned,94.68,5768,5403,11171,6,5,keyword,,,
exp07,cs_med,debate3,0,C,3,Text 'VERDICT' mentioned,189.63,3088,11664,14752,6,5,keyword,,,
exp07,cs_med,debate3,1,C,3,Text 'VERDICT' mentioned,218.7,4199,15150,19349,6,5,keyword,,,
exp07,cs_med,debate3,2,C,3,Text 'VERDICT' mentioned,198.4,3220,13072,16292,6,5,keyword,,,
exp07,cs_hard,debate3,0,C,3,Text 'VERDICT' mentioned,451.66,252,42077,42329,6,5,keyword,,,
exp07,cs_hard,debate3,1,C,3,Text 'VERDICT' mentioned,490.77,262,44788,45050,7,6,keyword,,,
exp07,cs_hard,debate3,2,C,3,Text 'VERDICT' mentioned,594.81,272,51287,51559,8,7,keyword,,,
exp07,hist_easy,debate3,0,C,3,Text 'VERDICT' mentioned,137.97,6667,6667,13334,6,5,keyword,,,
exp07,hist_easy,debate3,1,C,3,Text 'VERDICT' mentioned,89.64,4207,5780,9987,5,4,keyword,,,
exp07,hist_easy,debate3,2,C,3,Text 'VERDICT' mentioned,54.39,1769,2332,4101,4,3,keyword,,,
exp07,hist_med,debate3,0,C,3,Text 'VERDICT' mentioned,109.58,1081,2440,3521,4,3,keyword,,,
exp07,hist_med,debate3,1,C,3,Text 'VERDICT' mentioned,112.06,4651,6030,10681,5,4,keyword,,,
exp07,hist_med,debate3,2,C,3,Text 'VERDICT' mentioned,136.89,6295,7977,14272,6,5,keyword,,,
exp07,hist_hard,debate3,0,C,3,Text 'VERDICT' mentioned,404.07,247,29881,30128,6,5,keyword,,,
exp07,hist_hard,debate3,1,C,3,Text 'VERDICT' mentioned,238.65,2262,15878,18140,5,4,keyword,,,
exp07,hist_hard,debate3,2,C,3,Text 'VERDICT' mentioned,303.55,2707,20412,23119,6,5,keyword,,,
exp07,eng_easy,debate3,0,C,3,Text 'VERDICT' mentioned,85.13,3683,5186,8869,5,4,keyword,,,
exp07,eng_easy,debate3,1,C,3,Text 'VERDICT' mentioned,71.92,3211,3538,6749,5,4,keyword,,,
exp07,eng_easy,debate3,2,C,3,Text 'VERDICT' mentioned,86.97,4730,5427,10157,5,4,keyword,,,
exp07,eng_med,debate3,0,C,3,Text 'VERDICT' mentioned,107.34,6832,7133,13965,5,4,keyword,,,
exp07,eng_med,debate3,1,C,3,Text 'VERDICT' mentioned,147.32,5031,10801,15832,5,4,keyword,,,
exp07,eng_med,debate3,2,C,3,Text 'VERDICT' mentioned,104.79,2253,7568,9821,3,2,keyword,,,
exp07,eng_hard,debate3,0,C,3,Text 'VERDICT' mentioned,617.83,259,51916,52175,7,6,keyword,,,
exp07,eng_hard,debate3,1,C,3,Text 'VERDICT' mentioned,353.83,249,26362,26611,6,5,keyword,,,
exp07,eng_hard,debate3,2,C,3,Text 'VERDICT' mentioned,329.28,239,27121,27360,5,4,keyword,,,
exp07,biz_easy,debate3,0,C,3,Text 'VERDICT' mentioned,153.29,5356,8521,13877,6,5,keyword,,,
exp07,biz_easy,debate3,1,C,3,Text 'VERDICT' mentioned,205.71,3571,13722,17293,6,5,keyword,,,
exp07,biz_easy,debate3,2,C,3,Text 'VERDICT' mentioned,199.95,3650,12898,16548,6,5,keyword,,,
exp07,biz_med,debate3,0,C,3,Text 'VERDICT' mentioned,175.48,5026,11901,16927,5,4,keyword,,,
exp07,biz_med,debate3,1,C,3,Text 'VERDICT' mentioned,360.3,5473,22209,27682,7,6,keyword,,,
exp07,biz_med,debate3,2,C,3,Text 'VERDICT' mentioned,163.84,5855,12205,18060,5,4,keyword,,,
exp07,biz_hard,debate3,0,C,3,Text 'VERDICT' mentioned,263.43,4014,19666,23680,5,4,keyword,,,
exp07,biz_hard,debate3,1,C,3,Text 'VERDICT' mentioned,146.34,219,11972,12191,3,2,keyword,,,
exp07,biz_hard,debate3,2,C,3,Text 'VERDICT' mentioned,273.23,239,21379,21618,5,4,keyword,,,
